,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
104,gs_ind_0,Thioredoxin,5/9,0.0770390410272746,0.7906075684611276,2.063499083844064,5.289662197990983,EUG1;GRX4;TRX2;MPD1;EPS1
105,gs_ind_0,UBA,2/4,0.3150050566795752,0.8036067934235858,1.9776003548458638,2.2844578530184347,RAD23;GTS1
106,gs_ind_0,UBX,3/6,0.22129433102652454,0.7947557870841311,1.9174221703186944,2.891974324325025,UBX2;UBX3;UBX6
107,gs_ind_0,WW,1/4,0.7329511259771364,0.8689626751275329,1.1856136152107433,0.36834199906105597,WWM1
108,gs_ind_0,Y_phosphatase2,1/5,0.8080698536632447,0.8850288873454585,0.9698299307393843,0.20667732558391205,SIW14
109,gs_ind_0,Zn_clus,9/27,0.33829451807384386,0.8036067934235858,1.230239772271085,1.333381115819105,PDR8;HAL9;ARO80;STB4;GSM1;PIP2;PDR1;LEU3;TEA1
110,gs_ind_0,adh_short,4/9,0.2280603562937072,0.7947557870841311,1.6869673183358236,2.493582246829585,FOX2;OAR1;IRC24;ENV9
111,gs_ind_0,tRNA-synt_2b,2/5,0.4324762152327029,0.8036067934235858,1.6176737434222463,1.3559793421652808,MST1;THS1
112,gs_ind_0,ubiquitin,3/9,0.4858388123546631,0.8036067934235858,1.311037281577896,0.9464094583456729,HUB1;RAD23;UBI4
113,gs_ind_0,zf-C2H2,6/14,0.1737815153815894,0.7906075684611276,1.5972408269233425,2.7951018513304464,RIM101;MET32;TDA9;MSN2;CRZ1;ZAP1
114,gs_ind_0,zf-RING_2,2/7,0.6291748894268958,0.8413385149313142,1.1857618097139055,0.5494180120266526,RAD5;PEX10
