,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
94,gs_ind_0,mitochondrial_rho-_mutation_frequency,9/36,0.7202575289357338,0.8555607320100003,0.9250122358298092,0.3035394831021869,RNA1;RNR2;TFC7;RAD2;NET1;PHO4;PSO2;PHO84;PHO87
95,gs_ind_0,mitochondrial_transport,21/78,0.6349577715488246,0.823369835754458,0.9735308621575497,0.4421745865207171,PET309;ISA1;POR1;MSS51;UBI4;POR2;PIC2;TOM70;YME1;MYO2;SDH1;FZO1;TOM40;RCF1;YDJ1;ATG8;PEX15;ATG11;TDH3;SSQ1;SNF3
96,gs_ind_0,mitophagy,20/84,0.8430626139503254,0.9402499104197697,0.8604614378051147,0.1468928557031785,FUM1;COX6;SUV3;CYC7;UBI4;SOD2;PCP1;YME1;TOM70;OXA1;COX10;OCT1;XRN1;FZO1;PRD1;CLB2;CYT1;ATG8;ATG11;YAH1
97,gs_ind_0,mitotic_cell_cycle,37/81,0.0005003113525701521,0.02868451754735539,1.6558748315087994,12.585112278648982,HHT2;CDC15;RAD51;CLB1;HOF1;TOP2;CLB4;SMC6;SLI15;UBI4;BUB2;SLK19;BIK1;CLB6;SMC3;HTA1;CLB3;MYO2;SGS1;DBF2;PKC1;ESP1;RAD61;HTA2;TUB2;CLB2;SRS2;STU2;ACM1;SPC42;NET1;CIN8;RTS1;REC8;MIH1;ZDS1;SPC72
98,gs_ind_0,mitotic_recombination,34/88,0.020003571237910377,0.2457581609228989,1.397225366097529,5.465728307003619,HHT2;RAD51;TOP2;PDS5;SMC6;UBI4;RAD7;CYR1;RAD2;SMC3;HTA1;NDT80;IME2;TOP3;MSH2;SGS1;RAD55;ESP1;XRN1;RAD61;RAD54;RFC1;THO2;TUB2;CLB2;HHF2;SRS2;REC102;PMS1;RAD5;THR4;REC8;SIR3;TRP5
99,gs_ind_0,mutation_frequency,26/86,0.3679421011588801,0.6558088190509557,1.0913939411049238,1.0912080625273872,HHT2;LSC2;RPB5;RAD51;APN1;TOP1;ZWF1;SMC6;UBI4;SOD2;MCM2;RAD2;YME1;PDE2;MSH2;SGS1;CTT1;DOA4;NIP100;RIM101;SSA1;SRS2;ATG8;CIN8;TDH3;EXO70
100,gs_ind_0,nuclear_export,29/92,0.2644835285070189,0.5686395862900906,1.137360371387299,1.5126623427107613,KAP95;NUP116;KAP123;UBI4;NUP60;NOG2;NUP100;APQ12;OXA1;SWI6;RRP12;LOS1;PEX5;THP2;THO2;YAR1;GFD1;CLB2;MAF1;YDJ1;LOC1;RNR2;NMD3;UTP8;RRP6;TEF2;NUP159;MSN2;CRZ1
101,gs_ind_0,nuclear_fusion_during_mating,35/124,0.5226001045616093,0.7682668203811692,1.0144176542167027,0.6582948999726682,CDC15;CIK1;KAR4;UBI4;PMA1;BIK1;KEX2;MOT3;CYR1;JEM1;PSD1;IME2;MYO2;MFA2;STE4;XRN1;RSR1;HRT1;TUB2;CLB2;CNM67;STU2;NIS1;CDC24;FIG1;LOC1;CDC33;FAR1;PRM2;CLA4;ADH1;TEF2;SLH1;SIR3;SPC72
102,gs_ind_0,nuclear_import,25/84,0.40711166599206244,0.6685521804634171,1.074682785853681,0.9657827799912985,KAP95;NUP116;KAP123;UBI4;WHI5;NOG2;NUP100;OXA1;SWI6;LOS1;SRC1;PEX5;YAR1;CLB2;MAF1;KAP120;YDJ1;RNR2;NMD3;UTP8;RRP6;TEF2;NUP159;MSN2;CRZ1
103,gs_ind_0,nuclear_morphology,20/61,0.24615849304256548,0.5428110359400162,1.1884703658701228,1.66597359709429,CDC15;NUP116;RIO2;NAM8;BIK1;WHI5;SUA7;PRP18;HCM1;PRP43;RAD61;MTR4;CLB2;STU2;TSR1;PRP22;ATG11;SPP382;REC8;NUP192
104,gs_ind_0,nuclear_position,88/275,0.07979592551340227,0.3938857754821284,1.1531657750433106,2.91552923444317,TRX2;ADH4;MCM2;LEU3;SUA7;VTS1;IME2;SHQ1;PUS7;YTA7;PHO2;OXA1;HTA2;TUB2;HIR2;SUM1;RIF2;RNT1;PRP22;RTS1;INO1;MEP1;IST3;DCC1;RTT106;RPS17A;PRP24;NIP100;RLF2;TRM2;SRC1;XRN1;THP2;GCD14;TUB1;RPB10;HHF2;ASE1;NMD3;HMG1;CIN8;DSS1;RPL26A;PUS5;NPL3;IME1;RAD51;PIF1;PAP2;BUB2;ZAP1;NUP145;SMC3;HTA1;TOP3;RUD3;PML1;PHO4;HCM1;SWI6;PEX5;STE4;THO2;MOD5;BAS1;RPA12;EST2;SIR3;HHT2;GIP1;GBP2;UBI4;AEP2;SLU7;MSH2;SGS1;PRP18;LOS1;OYE2;REB1;SWI1;ACS2;PAC11;CDC33;PMS1;SCP160;NUP133;GTS1
105,gs_ind_0,nuclear_transport,23/70,0.2219480767306398,0.5220590854380969,1.1889294897821086,1.789709605872472,HHT2;KAP95;RAD51;NUP116;UBI4;NUP60;NOG2;NUP100;APQ12;MYO2;LOS1;GCN2;SRC1;YAR1;HHF2;ATG8;LOC1;NMD3;ATG11;TEF2;NUP159;MSN2;CRZ1
106,gs_ind_0,nucleolar_morphology,36/109,0.14712014187321282,0.4223555917878369,1.1909451511421145,2.282453211460015,HHT2;NPL3;FPR3;PAP2;MPT5;RBD2;SLI15;UBI4;BUB2;NUP145;SHQ1;SGS1;RCL1;LOS1;ESP1;STE4;RAD54;RRP5;MTR4;NOC2;CLB2;HHF2;NMA111;RRN9;PCH2;MAS2;NET1;NUP120;UTP8;RRP6;EST2;NUP159;ZDS1;NUP133;SIR3;SLK19
107,gs_ind_0,nucleophagy,3/11,0.6366755125310635,0.823369835754458,1.0825444249509284,0.48876356042420116,ATG8;SNX41;ATG11
108,gs_ind_0,nutrient_uptake,41/153,0.6726575360135796,0.8445043517834722,0.9601228846486796,0.38070690910906196,MEP1;ALP1;THI72;FUR4;PEP1;ZWF1;SUL2;FTR1;FBA1;UBI4;PMA1;PHO84;ZAP1;PUB1;TSC11;HAP4;PHO4;SDS3;PKC1;PHO90;THI7;RIM101;PIG1;FET3;RSR1;GCN3;CLB2;TAT2;ATG8;AFT2;ENT5;AVT1;FRE7;AGP1;TPS2;VPS34;YCK1;PRR2;RTS1;SNF3;PHO87
109,gs_ind_0,nutrient_utilization,12/33,0.19149717726888238,0.491604693884295,1.3302201267305325,2.1986971836288327,RIM101;CYR1;MEP1;SAK1;SUL2;MPT5;GIS1;PCK1;PYC2;UBI4;MSN2;PKC1
110,gs_ind_0,osmotic_stress_resistance,31/116,0.6655228148227066,0.8416906187463643,0.9605508014543516,0.3911193417621713,GRE2;TOP1;ZWF1;TDH1;UBI4;PMA1;YPS1;GSC2;UTR1;ASK10;SSK2;YSA1;CTT1;SWI6;DOA4;PKC1;RIM101;VAM7;PTK2;CAT2;YDJ1;HSP12;HYR1;TPS2;RAV2;CLA4;TDH3;SSK1;MSN2;CRZ1;SLI1
111,gs_ind_0,oxidative_phosphorylation,31/130,0.8852887292918696,0.950628499084633,0.8547412031622112,0.10414289850266152,ROM2;PKH1;COX6;TRX2;TOP1;TSA1;MSS51;UBI4;RLM1;PSD1;AIM23;HSP31;HAP4;SSK2;COQ6;PEX11;PKC1;SDH1;GCN2;PET111;CAT5;RCF1;ATG8;ELP3;YEA6;YCT1;FPK1;ABP140;ATG11;SSK1;MSN2
112,gs_ind_0,oxidative_stress_resistance,58/183,0.15408183727834998,0.42745283890122904,1.140250116427227,2.132577189375764,EFT1;PKH1;HHT2;GRE2;SKN1;ERG5;GRX1;ZWF1;POR1;CYC7;UBI4;SOD2;PMA1;PHO84;LEU3;ZAP1;RGS2;WAR1;CYR1;SUB1;HSP31;SSK2;PHO4;CTT1;HCM1;SNF3;YSA1;SWI6;RAS1;PKC1;CAT5;POF1;FZO1;VPS8;VAM7;KSP1;CLB2;PDR1;MDH1;SUM1;YDJ1;ATG8;AFT2;SSA3;CIT1;HSP12;HYR1;TPS2;RAV2;PDC1;EDC3;YAH1;EFT2;VTC1;HXT4;SSK1;MSN2;SLI1
113,gs_ind_0,peroxisomal_distribution,12/31,0.132848860154598,0.415583158844816,1.415317300629172,2.8568790942828093,PEX5;PEX28;POX1;PEX29;MYO2;CTT1;INP1;TDH3;CIT2;PEX11;ATG8;ACS2
114,gs_ind_0,peroxisomal_morphology,30/107,0.5435033329326586,0.7896492387060093,1.0091845746246688,0.6153194537864854,PEX10;PEX28;POX1;SPO14;MPT5;UBI4;GTT2;PSD1;MYO2;CTT1;CIT2;PEX11;PSD2;FOX2;PEX5;VAC8;SAR1;INP1;TGL4;SWI1;ATG8;CIT1;PCA1;PEX15;PEX29;ATG11;POT1;PEX14;SNF3;MSN2
115,gs_ind_0,peroxisomal_transport,44/135,0.14025147172144528,0.4223555917878369,1.1740673168813474,2.3062418468021804,PEX10;PEX28;POX1;SPO14;ZWF1;MPT5;TSA1;UBI4;NAM8;CAJ1;TOM70;FAA4;YLL053C;MYO2;PCK1;AQY2;CIT2;PEX11;YMC2;FOX2;IRC7;PEX5;IDP2;VAC8;SAR1;INP1;TGL4;CYT1;CAT2;ATG8;ACS2;DAL7;PEX15;PEX29;VPS34;YCT1;ATG11;POT1;FAS2;PEX14;YLL054C;FRE6;SNF3;MSN2
116,gs_ind_0,petite,48/196,0.8922865002867136,0.950628499084633,0.8728178262570534,0.09947331014873573,MGM101;COX12;RAD51;ATP11;PIF1;TOP1;SUV3;UBI4;PMA1;SPT7;RAD2;YME1;TOM70;HAP4;MSH2;CTT1;COQ6;CIT2;OXA1;RAS1;DOA4;CAT5;PET111;IDP2;RAD61;SNQ2;FZO1;CDC21;FRM2;INH1;PDR1;SAM1;BCS1;AEP3;CYB2;CYT1;RPA135;RNR2;UBP9;HMG1;PET18;ATG11;HSP78;PSO2;ADH1;SHM2;ZDS1;HOM3
117,gs_ind_0,petite-negative,5/24,0.8473182332271181,0.9402499104197697,0.7974373422838523,0.13211857103315455,YME1;ATP11;INH1;PDR1;CYB2
118,gs_ind_0,pexophagy,14/44,0.3436928189990681,0.6549926192722381,1.1606093954503667,1.2395389453388572,PEX5;ATG26;PEX10;SNX41;PEX15;VPS34;IRS4;VAC8;ATG11;ATG29;SNF3;UBI4;ATG8;VPS54
119,gs_ind_0,pheromone-induced_cell_cycle_arrest,21/72,0.46466198045509516,0.7400172281321886,1.0555414226409292,0.8090145105754055,HHT2;MPT5;UBI4;WHI5;FAR7;HTA1;PPH21;CLN2;CLN1;STE4;HTA2;PCL1;CDC24;FAR11;ARV1;YCK1;FAR1;RTS1;LDB19;PTP3;SIR3
120,gs_ind_0,pheromone_production,21/89,0.8595236050377277,0.9444338062658756,0.8517367802478754,0.12893335079087767,UBI4;ISW2;KEX2;CYR1;YPS1;PRP46;SSK2;MFA2;STE23;PKC1;STE4;AGA2;ARO9;CDC24;VPS34;FAR1;STE14;ADH1;SIR3;CRZ1;TRP5
121,gs_ind_0,pheromone_sensitivity,40/118,0.09572044191000159,0.3938857754821284,1.2225846965204203,2.8685790810206995,ROM2;HHT2;CIK1;RAD51;RPB2;MPT5;UBI4;PMA1;MCM2;KEX2;RGS2;RRI1;RLM1;CYR1;GSC2;HTA1;GAS1;MFA2;CLN2;SIS2;IMH1;STE23;SWI6;RAS1;MDM1;RAD55;PKC1;STE4;HTA2;THO2;CLB2;HHF2;CHS1;FAR1;CIN8;CLA4;ADH1;IRA1;ZDS1;SIR3
122,gs_ind_0,plasma_membrane_morphology,45/116,0.007565689716636154,0.13012986312614183,1.4035221875460189,6.854987297444119,PKH1;SKN1;VPS16;HOF1;OSW2;POR1;SEC1;UBI4;SOD2;PMA1;SUR7;DOM34;GSC2;YME1;TOM70;IME2;NDT80;ATG29;GUP1;PKC1;RIM101;OSH6;DAN1;VOA1;RAD61;VPS8;BOI2;SAR1;YIF1;CDC24;YDJ1;ATG8;MAS2;YCK1;RAV2;TAM41;VMA1;PAM1;DEG1;FPK1;REC8;FKS3;OM45;KIN82;MSN2
123,gs_ind_0,polyploidy,17/41,0.044707950325079265,0.366179402662554,1.5066569307533162,4.682093004528869,HHT2;ESP1;MOT3;CYR1;RIM101;RAD61;NCA3;SUN4;TUB2;TOP2;CLB2;HHF2;TDH3;ADE6;ADH1;RPL28;BIK1
124,gs_ind_0,position_of_spindle_pole_body,9/23,0.17068219823563013,0.458708407758256,1.4409405775686086,2.5475136916475054,CIK1;PPH21;TUB2;SIR3;HOS3;BUB2;RIF2;SPC72;BIK1
125,gs_ind_0,prion_formation,64/198,0.10305151102730103,0.3938857754821284,1.1639596427215033,2.645128910353376,APJ1;CIK1;GRX1;HOF1;GIC1;TSA1;UBI4;PMA1;NEW1;RRD1;LEU3;UBA4;KEX2;GTT2;MOT3;BIK1;PUB1;VTS1;ITT1;NUP100;HSP31;VHS1;PPH21;CLB3;MYO2;HAP4;GAS1;SIS2;AQY2;YEF3;SSZ1;SFL1;IRC7;GCN2;CUR1;IDP2;PIN3;FZO1;SSA1;SSA2;TUB1;MAF1;YIF1;REB1;YDJ1;MOD5;SWI1;SSA3;ELP2;PPH22;RNA1;GIS2;SPC42;ELP3;CDC33;UBP6;RTS1;DEG1;CLA4;EST2;SIW14;TEF2;MSN2;GTS1
126,gs_ind_0,prion_inheritance,15/23,0.00022359488015458618,0.01922915969329441,2.362388746320153,19.857471350257885,PMA1;MOT3;NUP100;SSA1;YDJ1;SSZ1;SSA2;HOF1;TSA1;EST2;TEF2;NEW1;SWI1;IRC7;MOD5
127,gs_ind_0,prion_loss,21/59,0.12762787293968653,0.415583158844816,1.2899721704652676,2.655583783732372,APJ1;UBI4;UBA4;MOT3;HAP4;SSZ1;GCN2;CUR1;PIN3;FZO1;SSA1;YDJ1;SWI1;ELP2;ELP3;UBP6;DEG1;CLA4;EST2;TEF2;SIW14
128,gs_ind_0,protein_activity,25/78,0.2529295227823715,0.550681998969214,1.1584093787801473,1.5924009598165068,HHT2;TRX2;TOP1;PMR1;UBI4;RTT107;RLM1;VHS3;HSP31;HTA1;NDT80;IME2;DPB11;SIS2;IRC7;SLX4;OSH2;RIM101;HTA2;PMC1;HHF2;RCF1;ATG8;BRF1;CRZ1
129,gs_ind_0,protein_secretion,16/56,0.5198341646497995,0.7682668203811692,1.0390423756971214,0.679788728375697,HHT2;OSH2;IDP2;VPS35;CDC33;RAD61;VPS34;SMC3;TRX2;NDT80;IME2;RCF1;SLH1;UBI4;SWI6;MSN2
130,gs_ind_0,protein_transport,23/71,0.2458680464309825,0.5428110359400162,1.1720342183192365,1.6443174593032253,HHT2;POR1;FTR1;PMA1;UBI4;PHO84;POR2;TOM70;OSH2;PEX5;OSH6;FET3;TUB2;VPS8;TAT2;HHF2;STU2;RCF1;ATG8;VPS34;ATG11;SNF3;MSN2
131,gs_ind_0,pseudohyphal_growth,25/82,0.3536042158132845,0.6549926192722381,1.1012384931051056,1.1448222372935306,MEP1;BUD6;IME1;CLB1;CTS1;UBI4;BUB2;CYR1;PDE2;IME2;GAS1;SFL1;RAS1;GCN2;RIM101;STE4;XRN1;RSR1;CLB2;HYR1;CDC33;SOK2;BUD4;MKK2;MSN2
132,gs_ind_0,recovery_from_pheromone-induced_cell_cycle_arrest,6/22,0.6146620103620624,0.823369835754458,1.0274818671294441,0.5000576892597847,STE4;YCK1;LDB19;MPT5;PTP3;UBI4
133,gs_ind_0,redox_state,14/56,0.744434123522667,0.8710385662986309,0.9116257004562106,0.2690489270768562,HSP12;MMT2;PDC1;TRX2;HSP31;TSA1;POR1;CTT1;TDH3;TDH1;ADH1;RCF1;MSN2;SER3
134,gs_ind_0,replicative_lifespan,48/147,0.12490305272743604,0.415583158844816,1.1761250851672087,2.4465958911773127,HHT2;ERV25;CIK1;PIF1;GIS1;MPT5;TSA1;NUP116;URH1;UBI4;SOD2;FHL1;BUB2;PHO84;PMA1;CYR1;NUP100;PDE2;SMC3;HAP4;YAK1;SGS1;CTT1;HCM1;CIT2;RAS1;LOS1;PKC1;GCN2;OSH6;FZO1;VAC8;KSP1;CLB2;TAT2;INP1;HHF2;REB1;SUM1;ACS2;IFH1;DOC1;ATG11;PHO8;ZDS1;SIR3;MSN2;IRE1
135,gs_ind_0,resistance_to_chemicals,17/45,0.10164985967004633,0.3938857754821284,1.372960372960373,3.1388910008020483,RAD54;SNQ2;RAD51;IRS4;ZWF1;NDT80;HXT14;SSZ1;POR1;ERG3;AGA2;ANP1;SPE1;PDR1;UBI4;HXT4;RAD55
136,gs_ind_0,resistance_to_enzymatic_treatment,3/12,0.6994121960442692,0.8555607320100003,0.9957171394326808,0.35598382967078923,TOP2;TPS2;SLI1
137,gs_ind_0,respiratory_growth,43/128,0.09784282922238939,0.3938857754821284,1.2111605544144877,2.8152129585523333,HHT2;CDC25;YIP4;HEM15;COX6;TRX2;ISA1;PIF1;POR1;MSS51;DEF1;SER3;CYR1;ARG80;POR2;PIC2;ERG12;GUT1;COX23;CIT2;RAS1;COX10;OCT1;PET111;FET3;GSF2;RSC2;MAF1;TOM40;RCF1;CAT2;RSC1;AFT2;SOP4;YCK1;ELP3;MMT2;VMA1;ATG11;SSQ1;HOM3;MSN2;IRE1
138,gs_ind_0,respiratory_metabolism,18/74,0.8036807414752787,0.9099064437824279,0.8813277355167352,0.19261697602958344,HHT2;POR2;SAK1;PIC2;TOM70;MMT2;TRX2;ISA1;ERG12;YEA6;ATG11;PDC1;POR1;RCF1;PDA1;UBI4;AFT2;COX10
139,gs_ind_0,ribophagy,5/14,0.35415298600184963,0.6549926192722381,1.350429827103255,1.4017816705678958,VPS34;BRE5;ATG11;UBI4;ATG8
140,gs_ind_0,septum_formation,41/140,0.4079315808109397,0.6685521804634171,1.0521241607244713,0.9433932444283596,ROM2;CDC15;HRD3;BUD6;HOF1;MPT5;GIC1;CTS1;UBI4;CSM3;YME1;MYO2;DSE1;GAS1;EXG2;VRP1;RAS1;DBF2;PKC1;RIM101;SEC15;MNN10;SEC5;RSR1;TUB2;PCL1;CLB2;CDC24;UBX2;CHS1;HSP12;TPS2;MLF3;BUD4;ABP140;CLA4;ACF2;RSF1;SRL1;GIC2;EXO70
141,gs_ind_0,shmoo_formation,14/55,0.7176489122803724,0.8555607320100003,0.9282619983950092,0.30797394780851484,CHS1;RSR1;YMR295C;FAR1;FPK1;SIR3;MFA2;NEO1;UBI4;CDC24;MCM2;KEL2;KEL1;BIK1
142,gs_ind_0,silencing,19/53,0.13466935259732934,0.415583158844816,1.3008506147951755,2.608117993771928,HHT2;RAD51;SWC4;RIM8;UBI4;MCM2;WHI5;HTA1;YTA7;SWI6;LOS1;XRN1;HTA2;HHF2;HOS3;ATG8;SET2;TDH3;SIR3
143,gs_ind_0,size_of_nucleus,52/155,0.07606013816767493,0.3938857754821284,1.209397624188621,3.1156876022909317,HHT2;VAM3;RPL27A;UFO1;GRX4;IME1;RAD51;PIF1;TOP2;TSA1;NUP116;IST3;SLI15;UBI4;BUB2;BIK1;NPL6;WHI5;SUA7;JEM1;NUP60;SPO20;NUP100;SRP40;MSH2;KIP1;DPB11;PML1;SGS1;CLN2;YEF3;SWI6;RAS1;PKC1;RIM101;AKR1;ALO1;CLB2;HHF2;SRS2;AGA2;YDJ1;ATG8;PCH2;NMD3;RAD5;CIN8;EST2;SHM2;MET18;CRZ1;NUP192
144,gs_ind_0,small_molecule_transport,27/98,0.5876295099059576,0.8150989976114896,0.9926804304899356,0.5277671026774321,MEP1;THI72;UBI4;RSB1;ZAP1;TIF2;CYR1;QDR2;YHK8;AVL9;CLN2;STP22;PKC1;THI7;FRE4;STU2;PDR1;YDJ1;MNT3;STL1;HSP12;TIR4;ERG13;NUP159;EXO70;MSN2;CRZ1
145,gs_ind_0,spindle_morphology,55/155,0.02511055669302296,0.28793438341332994,1.2817036573384677,4.722394747068048,HHT2;CDC15;BUD6;CIK1;NUP53;ATG14;CLB1;TOP2;POR1;CLB4;SLI15;UBI4;BUB2;SLK19;CAJ1;BIK1;CLB6;JEM1;KIP1;IML3;SMC3;HTA1;NDT80;CLB3;MYO2;DBF2;ESP1;RAD61;ADY4;RSR1;HTA2;THO2;RSC2;MTR4;TUB2;TUB1;BOI2;CLB2;CNM67;STU2;ACM1;SPO22;HOS3;SUM1;YDJ1;SPC42;IRR1;CBF2;RTS1;CIN8;SPC97;REC8;DUO1;KAP123;SPC72
146,gs_ind_0,spore_germination,38/132,0.46312263598565284,0.7400172281321886,1.0343577693506736,0.7962107403491208,HHT2;PKH1;SIP2;GAS2;BUD6;RPB5;TOP2;SLI15;UBI4;SUR7;VPS9;ERG12;HTA1;YAK1;GAS1;PEX5;GRC3;HTA2;CDC21;VAM7;CLB2;HHF2;CDC24;YDJ1;SPO71;ATG8;RNA1;IRR1;PSA1;BAS1;ENT4;VMA1;RTS1;FPK1;CLA4;SHM2;IRA1;MSN2
147,gs_ind_0,spore_wall_formation,54/161,0.07197525163749953,0.3938857754821284,1.2091543384271002,3.1818085633116944,PKH1;GAS2;SPR6;SKN1;CDA1;KAP95;IME1;SPO14;GIP1;TOP1;CLB1;GIS1;OSW2;MPT5;CTS1;SPS4;UBI4;SUR7;CDA2;GAS5;RLM1;GSC2;NDT80;IME2;MYO2;YAK1;GAS1;CTT1;HXT14;DSE1;PFS1;SWI6;PKC1;MNN10;SSP1;DTR1;RSC2;VAM7;CLB2;SUM1;YDJ1;SPO71;ASC1;RSC1;CHS1;TPS2;AMD1;PAM1;CLA4;ADH1;SPR1;FKS3;MSN2;CRZ1
148,gs_ind_0,sporulation,30/83,0.0664644153599369,0.3938857754821284,1.3064088238386438,3.5417900456163887,HHT2;CDC15;SPR6;CDC25;RAD51;IME1;SPO14;GIP1;CLB1;UBI4;KEX2;CYR1;GSC2;RAD2;SPO20;IME2;NDT80;TOP3;SGS1;RAS1;RIM101;XRN1;RAD61;RAD54;SSP1;CLB2;SUM1;SPO71;SPR1;MSN2
149,gs_ind_0,sporulation_efficiency,44/155,0.4994908410113174,0.7602869438402354,1.0183336852912153,0.7068926386777353,GAS2;CDC25;CDA1;IME1;RAD51;PAP2;TOP1;SEC1;CDA2;GAS5;RLM1;SLX1;PAN2;RAD2;NDT80;IME2;TOP3;SGS1;GAS1;CTT1;DAS2;RAS1;RAD55;RLF2;SLX4;RIM101;RAD54;RAD61;RSC2;CLB2;CNM67;HHF2;ARP3;YGL138C;SUM1;RSC1;SWI1;DPH6;HYR1;PMS1;PTP3;ACF2;RSF1;INO1
150,gs_ind_0,starvation_resistance,31/108,0.4812213129123879,0.7461096046875183,1.0332731323411155,0.7557649054875962,UBI4;BSD2;KEX2;RGS2;WAR1;CYR1;QDR2;PDR8;PPH21;YAK1;SGS1;CTT1;PEP7;DOA4;PKC1;GCN2;XRN1;GCN3;CDC21;HIR2;TAT2;PDR1;ASC1;ATG8;SSA3;HSP12;PPH22;CLA4;SNF3;MSN2;NOT5
151,gs_ind_0,sterile,1/5,0.8080698536632447,0.9099064437824279,0.9698299307393843,0.20667732558391205,MAS2
152,gs_ind_0,stress_resistance,53/178,0.33344656090478353,0.6549926192722381,1.0687888971651915,1.1738216289508536,HHT2;PKH1;ERV25;ERG5;RIM8;UBI4;SOD2;CSM3;PMA1;PHO84;LEU3;SPT7;ZAP1;WAR1;CYR1;GSC2;ITT1;YAK1;SSK2;CTT1;ERG3;ARL3;SWI6;RAS1;PKC1;GCN2;RIM101;SEC15;CAT5;RPE1;SNQ2;FZO1;VAM7;KSP1;HHF2;PDR1;YDJ1;ATG8;MET10;HSP12;ARC18;ELP3;TPS2;RAV2;YOX1;RAD5;FPK1;YAH1;FKS3;SNF3;MSN2;CRZ1;INO1
153,gs_ind_0,subcellular_morphology,68/192,0.014442645202267543,0.22583045225363793,1.2807690413252992,5.427348436403694,GAS2;BUD6;IRE1;CDC25;UFO1;KAP95;CRZ1;SEC1;TDH1;UBI4;MCM3;VPH1;SLK19;KEX2;GAS5;RLM1;RRI1;CYR1;YPS1;JEM1;SPO20;SNX41;MSH2;PRY2;CRN1;YAK1;PHO4;GAS1;HCM1;PEX11;HAT1;OXA1;SWI6;RAS1;LOS1;PKC1;SEC15;SEC5;FZO1;RTN1;CLB2;CNM67;SAR1;STU2;MAF1;PRY1;CDC24;TGL4;ATG8;ARV1;HSP12;AVT1;RNR2;MAS2;PEX15;PEX29;FAR1;FPK1;ATG11;ARF2;EST2;TDH3;TEF2;KIN82;EXO70;KAP123;SPC72;INO1
154,gs_ind_0,survival_rate_in_stationary_phase,6/9,0.018119988566899812,0.23974138719282828,2.4406340239866786,9.788747551889884,HSP12;TIF2;RAD54;CDC33;ZWF1;PYC2
155,gs_ind_0,telomere_length,48/143,0.085003229056656,0.3938857754821284,1.2100295871231757,2.982802835729363,HHT2;RAD51;PAP2;PIF1;TSA1;GBP2;SMC6;UBI4;ORC2;MSH2;DPB11;SGS1;VPS25;CBC2;TAF5;SWI6;STP22;IRC7;PKC1;RLF2;XRN1;EST3;RAD54;RFC1;TAH1;THO2;RFC2;CLB2;HHF2;STU2;REB1;SUM1;RIF2;RNT1;MET10;IFH1;POL2;VPS34;RAD5;CIN8;RRP6;DOT6;EST2;ADH1;ILS1;SUA5;ZDS1;SIR3
156,gs_ind_0,temperature_sensitive_growth,30/99,0.3473598838625071,0.6549926192722381,1.0923277063143402,1.1550206613176444,ROM2;HHT2;TOP2;SEC1;UBI4;PMA1;KEX2;TIF2;CYR1;MYO2;GAS1;RAS1;PKC1;SEC15;SLY1;STE4;XRN1;SSA1;TUB2;TUB1;CLB2;HHF2;CDC24;YDJ1;SSA3;RNA1;CDC33;VPS34;TEF2;MSN2
157,gs_ind_0,toxin_resistance,28/91,0.3204377520327614,0.654158636650013,1.1101628651433841,1.2634399911164376,HHT2;CDC15;SAP185;GRE2;EFT1;TRX2;SOD2;RRD1;UBA4;NDT80;IME2;SGS1;PHO2;DPH1;TPO4;THO2;VPS8;VAM7;SAM3;PDR1;TUM1;DPH6;ELP2;ORM1;ELP3;YGL235W;EFT2;HXT4
158,gs_ind_0,transposable_element_transposition,14/42,0.27399777990326857,0.5818224462143481,1.2157763710078953,1.5739869766246357,CYR1;CAR1;SSA1;SSA2;PSO2;TTI1;SEC1;ADH1;UBI4;RAD7;CSM3;SWI6;ARG3;CIT1
159,gs_ind_0,utilization_of_carbon_source,53/190,0.5545499731411252,0.7901504789858033,0.9986587194703034,0.5888075365733175,SIP2;APJ1;CDC15;ALP1;PGM1;SAK1;POX1;ZWF1;GIS1;CYC7;UBI4;SOD2;FHL1;PMA1;NOT5;MOT3;DAK1;ABZ2;YME1;PDE2;HAP4;HTA1;PHO4;PCK1;DAS2;PHO2;MSN2;YMC2;TKL1;FOX2;ARI1;ALY2;RPE1;IDP2;GUT2;HTA2;TRP3;TGL4;MDH1;ASC1;IFH1;HYR1;HMG1;BUD21;CSR2;ALY1;HXT4;ARO7;ADE16;SNF3;GUT1;CRZ1;INO1
160,gs_ind_0,utilization_of_iron_source,3/8,0.3999126603343443,0.6685521804634171,1.4656059787079034,1.3432412236522744,FTR1;ARN2;FET3
161,gs_ind_0,utilization_of_nitrogen_source,13/65,0.9496935889655385,0.9781275287549259,0.7300482978913098,0.037682088510301144,RIM101;ASP1;MEP1;ALP1;AGP1;DAL1;MPT5;PHO4;MDS3;MDH1;ADE16;RAS1;NOT5
162,gs_ind_0,utilization_of_phosphorus_source,1/3,0.6284646086527461,0.823369835754458,1.5247022622371644,0.708186942197271,PHO4
163,gs_ind_0,utilization_of_sulfur_source,6/14,0.1737815153815894,0.45985262531743654,1.5972408269233425,2.7951018513304464,MET32;MET5;ZWF1;SUL2;UBI4;MET30
